Source URL,Product Name,Printing,Rarity,Number,Market Price
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Gurdurr,Reverse Holofoil,Uncommon,60/114,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Herdier,Reverse Holofoil,Uncommon,82/114,$1.04
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Joltik (44),Reverse Holofoil,Common,44/114,$1.09
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Joltik (45),Reverse Holofoil,Common,45/114,$0.80
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Klang,Reverse Holofoil,Uncommon,75/114,$0.96
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Klink,Reverse Holofoil,Common,74/114,$0.64
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Klinklang,Reverse Holofoil,Holo Rare,76/114,$2.07
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Krokorok,Reverse Holofoil,Uncommon,64/114,$1.22
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Krookodile,Reverse Holofoil,Holo Rare,65/114,$2.41
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Liepard,Reverse Holofoil,Rare,67/114,$1.25
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Lightning Energy,Normal,Common,108/114,$3.43
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Lilligant,Reverse Holofoil,Rare,10/114,$2.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Lillipup (80),Reverse Holofoil,Common,80/114,$4.02
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Lillipup (81),Reverse Holofoil,Common,81/114,$1.42
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Mandibuzz,Reverse Holofoil,Rare,73/114,$1.37
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Maractus (11),Reverse Holofoil,Uncommon,11/114,$1.35
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Maractus (12),Reverse Holofoil,Rare,12/114,$1.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Metal Energy (Basic),Normal,Common,112/114,$3.32
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Minccino,Reverse Holofoil,Common,88/114,$0.86
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Munna,Reverse Holofoil,Uncommon,48/114,$1.44
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Musharna,Reverse Holofoil,Rare,49/114,$1.30
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Oshawott (27),Reverse Holofoil,Common,27/114,$2.22
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Oshawott (28),Reverse Holofoil,Common,28/114,$2.59
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Panpour,Reverse Holofoil,Common,33/114,$0.50
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pansage,Normal,Common,7/114,$0.17
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pansear,Reverse Holofoil,Common,21/114,$0.57
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Patrat (77),Reverse Holofoil,Common,77/114,$0.52
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Patrat (78),Reverse Holofoil,Common,78/114,$0.52
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Petilil,Reverse Holofoil,Common,9/114,$0.62
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pidove,Reverse Holofoil,Common,84/114,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pignite (17),Reverse Holofoil,Uncommon,17/114,$2.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pignite (18),Reverse Holofoil,Uncommon,18/114,$1.84
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pikachu,Holofoil,Secret Rare,115/114,$46.69
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,PlusPower,Reverse Holofoil,Uncommon,96/114,$0.41
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Poke Ball,Reverse Holofoil,Uncommon,97/114,$0.44
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pokedex,Reverse Holofoil,Uncommon,98/114,$0.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Pokemon Communication,Reverse Holofoil,Uncommon,99/114,$1.54
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Potion,Normal,Common,100/114,$0.07
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Professor Juniper,Reverse Holofoil,Uncommon,101/114,$0.92
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Psychic Energy,Normal,Common,109/114,$2.16
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Purrloin,Reverse Holofoil,Common,66/114,$0.81
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Reshiram,Reverse Holofoil,Holo Rare,26/114,$2.56
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Reshiram (113 Full Art),Holofoil,Ultra Rare,113/114,$26.16
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Reuniclus,Reverse Holofoil,Holo Rare,57/114,$3.09
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Revive,Reverse Holofoil,Uncommon,102/114,$0.73
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Samurott (31),Reverse Holofoil,Holo Rare,31/114,$1.00
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Samurott (32),Reverse Holofoil,Holo Rare,32/114,$3.30
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Sandile,Reverse Holofoil,Common,63/114,$1.46
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Sawk,Normal,Rare,62/114,$0.58
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Sawsbuck,Reverse Holofoil,Rare,14/114,$4.89
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Scolipede,Reverse Holofoil,Rare,54/114,$1.46
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Scrafty,Reverse Holofoil,Rare,69/114,$2.20
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Scraggy,Reverse Holofoil,Common,68/114,$0.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Serperior (5),Reverse Holofoil,Holo Rare,5/114,$3.59
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Serperior (6),Reverse Holofoil,Holo Rare,6/114,$2.18
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Servine (3),Normal,Uncommon,3/114,$0.27
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Servine (4),Reverse Holofoil,Uncommon,4/114,$1.68
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Simipour,Reverse Holofoil,Uncommon,34/114,$0.53
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Simisage,Reverse Holofoil,Uncommon,8/114,$0.41
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Simisear,Reverse Holofoil,Uncommon,22/114,$0.45
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Snivy (1),Reverse Holofoil,Common,1/114,$0.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Snivy (2),Reverse Holofoil,Common,2/114,$1.26
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Solosis,Reverse Holofoil,Common,55/114,$0.92
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Stoutland,Reverse Holofoil,Rare,83/114,$1.28
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Super Scoop Up,Reverse Holofoil,Uncommon,103/114,$0.49
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Swanna,Reverse Holofoil,Rare,37/114,$0.91
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Switch,Reverse Holofoil,Common,104/114,$0.49
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Swoobat,Reverse Holofoil,Uncommon,51/114,$0.85
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Tepig (15),Reverse Holofoil,Common,15/114,$1.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Tepig (16),Reverse Holofoil,Common,16/114,$1.61
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Throh,Reverse Holofoil,Rare,61/114,$1.33
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Timburr (58),Reverse Holofoil,Common,58/114,$0.36
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Timburr (59),Reverse Holofoil,Common,59/114,$1.09
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Tranquill,Reverse Holofoil,Uncommon,85/114,$1.11
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Unfezant,Reverse Holofoil,Rare,86/114,$0.97
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Venipede,Reverse Holofoil,Common,52/114,$0.68
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Vullaby,Reverse Holofoil,Common,72/114,$0.54
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Watchog,Reverse Holofoil,Uncommon,79/114,$0.59
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Water Energy,Normal,Common,107/114,$3.67
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Whirlipede,Reverse Holofoil,Uncommon,53/114,$2.61
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Woobat,Reverse Holofoil,Common,50/114,$0.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zebstrika (42),Reverse Holofoil,Uncommon,42/114,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zebstrika (43),Reverse Holofoil,Rare,43/114,$1.90
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zekrom,Reverse Holofoil,Holo Rare,47/114,$4.18
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zekrom (114 Full Art),Holofoil,Ultra Rare,114/114,$40.59
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zoroark,Reverse Holofoil,Holo Rare,71/114,$5.02
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/black-and-white,Zorua,Reverse Holofoil,Common,70/114,$1.64
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Alomomola - 5/12,Holofoil,Promo,005/012,$2.20
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Audino - 12/12,Holofoil,Promo,012/012,$1.85
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Blitzle - 6/12,Holofoil,Promo,006/012,$2.87
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Klink - 10/12,Holofoil,Promo,010/012,$1.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Maractus - 2/12,Holofoil,Promo,002/012,$4.39
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Munna - 7/12,Holofoil,Promo,007/012,$3.06
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Oshawott - 4/12,Holofoil,Promo,004/012,$3.10
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Pidove - 11/12,Holofoil,Promo,011/012,$2.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Sandile - 8/12,Holofoil,Promo,008/012,$2.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Snivy - 1/12,Holofoil,Promo,001/012,$3.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Tepig - 3/12,Holofoil,Promo,003/012,$2.50
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/mcdonalds-promos-2011,Zorua - 9/12,Holofoil,Promo,009/012,$2.89
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Alph Lithograph,Holofoil,Ultra Rare,ONE,$47.21
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ampharos,Reverse Holofoil,Rare,14/123,$6.95
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ampharos (Prime),Holofoil,Ultra Rare,105/123,$10.20
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Arcanine,Reverse Holofoil,Holo Rare,1/123,$18.46
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ariados,Reverse Holofoil,Rare,15/123,$1.88
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Azumarill,Reverse Holofoil,Holo Rare,2/123,$2.61
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Bayleef,Reverse Holofoil,Uncommon,35/123,$6.79
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Bill,Normal,Uncommon,89/123,$0.21
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Blissey,Reverse Holofoil,Uncommon,36/123,$1.12
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Blissey (Prime),Holofoil,Ultra Rare,106/123,$12.48
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Butterfree,Reverse Holofoil,Rare,16/123,$9.29
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Caterpie,Reverse Holofoil,Common,57/123,$4.11
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Chansey,Reverse Holofoil,Common,58/123,$8.15
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Chikorita,Reverse Holofoil,Common,59/123,$3.14
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Clefable,Reverse Holofoil,Holo Rare,3/123,$2.65
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Clefairy,Reverse Holofoil,Common,60/123,$2.05
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Cleffa,Reverse Holofoil,Rare,17/123,$4.49
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Copycat,Normal,Uncommon,90/123,$0.41
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Corsola,Reverse Holofoil,Uncommon,37/123,$0.93
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Croconaw,Reverse Holofoil,Uncommon,38/123,$6.85
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Cyndaquil,Reverse Holofoil,Common,61/123,$11.11
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Darkness Energy (Basic),Normal,Common,121/123,$27.33
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Delibird,Reverse Holofoil,Uncommon,39/123,$1.50
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Donphan,Reverse Holofoil,Uncommon,40/123,$0.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Donphan (Prime),Holofoil,Ultra Rare,107/123,$8.13
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Double Colorless Energy,Reverse Holofoil,Uncommon,103/123,$4.75
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Drowzee,Reverse Holofoil,Common,62/123,$2.09
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Dunsparce,Reverse Holofoil,Uncommon,41/123,$2.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Energy Switch,Reverse Holofoil,Uncommon,91/123,$8.91
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Exeggcute,Reverse Holofoil,Common,63/123,$0.78
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Exeggutor,Reverse Holofoil,Rare,18/123,$2.05
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Farfetch'd,Reverse Holofoil,Rare,19/123,$5.35
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Feraligatr,Reverse Holofoil,Rare,20/123,$13.45
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Feraligatr (Prime),Holofoil,Ultra Rare,108/123,$22.79
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Fighting Energy,Normal,Common,120/123,$8.78
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Fire Energy,Normal,Common,116/123,$17.39
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Fisherman,Reverse Holofoil,Uncommon,92/123,$6.05
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Flaaffy,Reverse Holofoil,Uncommon,42/123,$1.30
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Full Heal,Reverse Holofoil,Uncommon,93/123,$0.79
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Furret,Reverse Holofoil,Rare,21/123,$9.57
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Girafarig,Reverse Holofoil,Common,64/123,$2.60
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Granbull,Reverse Holofoil,Rare,22/123,$1.01
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Grass Energy,Normal,Common,115/123,$20.00
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Growlithe,Reverse Holofoil,Common,65/123,$16.24
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Gyarados,Reverse Holofoil,Holo Rare,4/123,$17.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Gyarados (Red),Reverse Holofoil,Holo Rare,123/123,$103.49
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Heracross,Reverse Holofoil,Uncommon,43/123,$2.01
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Hitmontop,Reverse Holofoil,Holo Rare,5/123,$3.17
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ho-Oh Legend (Bottom),Holofoil,Ultra Rare,112/123,$51.18
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ho-Oh Legend (Top),Holofoil,Ultra Rare,111/123,$61.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Hoothoot,Reverse Holofoil,Common,66/123,$1.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Hoppip,Reverse Holofoil,Common,67/123,$3.46
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Hypno,Reverse Holofoil,Rare,23/123,$2.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Igglybuff,Reverse Holofoil,Uncommon,44/123,$3.12
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Jigglypuff,Reverse Holofoil,Common,68/123,$4.29
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Jumpluff,Reverse Holofoil,Holo Rare,6/123,$5.05
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Jynx,Reverse Holofoil,Common,69/123,$1.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Koffing,Reverse Holofoil,Common,70/123,$2.29
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Lapras,Reverse Holofoil,Rare,24/123,$14.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ledian,Reverse Holofoil,Rare,25/123,$3.71
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ledyba,Reverse Holofoil,Common,71/123,$2.22
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Lightning Energy,Normal,Common,118/123,$18.69
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Lugia Legend (Bottom),Holofoil,Ultra Rare,114/123,$119.77
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Lugia Legend (Top),Holofoil,Ultra Rare,113/123,$114.24
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Magikarp,Reverse Holofoil,Common,72/123,$10.62
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Mantine,Reverse Holofoil,Uncommon,45/123,$1.28
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Mareep,Reverse Holofoil,Common,73/123,$2.63
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Marill,Reverse Holofoil,Common,74/123,$2.96
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Meganium,Reverse Holofoil,Rare,26/123,$5.72
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Meganium (Prime),Holofoil,Ultra Rare,109/123,$16.13
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Meowth,Reverse Holofoil,Common,75/123,$4.54
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Metal Energy (Basic),Normal,Common,122/123,$10.28
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Metapod,Reverse Holofoil,Uncommon,46/123,$1.20
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Miltank,Reverse Holofoil,Uncommon,47/123,$1.29
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Moomoo Milk,Reverse Holofoil,Uncommon,94/123,$3.22
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Ninetales,Reverse Holofoil,Holo Rare,7/123,$18.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Noctowl,Reverse Holofoil,Holo Rare,8/123,$4.21
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Paras,Reverse Holofoil,Common,76/123,$0.79
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Parasect,Reverse Holofoil,Uncommon,48/123,$0.73
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Persian,Reverse Holofoil,Rare,27/123,$2.42
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Phanpy,Reverse Holofoil,Common,77/123,$5.00
